,userid,lat,lng,center
130135,436,28.54146578,-81.3777133,26
968554,4496,28.48885908,-81.43022418,26
186735,573,33.80268975,-118.3282902,48
114231,381,29.30676155,-94.7932043,31
469959,1695,32.93974953,-97.17713642,15
800859,3380,30.2638482,-97.74586227,0
60293,218,35.39665912,-97.59616613,32
390579,1346,37.78860707,-122.4069965,2
294218,946,34.74647395,-92.25838837,33
740292,3176,29.45643782,-98.69960545,0
759336,3238,32.66521018,-97.17583033,15
167749,522,38.90800373,-77.03313263,3
765614,3253,42.62535064,-82.94840276,30
552780,2249,33.76842302,-84.36138865,20
1037073,4786,41.879834499999994,-87.63920709,14
413844,1414,29.78436199,-95.56307316,31
912786,4084,32.72136132,-97.3586566,15
675963,2893,42.36664205,-71.01695063,10
513135,1974,32.80042412,-96.82978392,15
913998,4088,40.01767714,-105.2822962,9
530987,2100,46.45403075,-81.00525267,19
120513,401,30.51252007,-97.68573045,0
291005,927,43.03831285,-87.90927172,14
388851,1339,31.86984128,-102.32087299999999,38
690286,2967,49.26938445,-123.1187966,7
915392,4109,33.72286873,-118.00112649999998,48
211285,654,30.2844048,-97.73891866,0
812339,3403,29.51639405,-98.50046393,0
383824,1311,33.69467952,-117.79909109999998,48
39208,162,29.30469895,-94.79244668,31
178981,551,32.7699523,-96.78716073,15
502027,1916,19.75037222,-70.40691899999999,17
354250,1198,30.33905467,-97.75524155,0
363774,1243,39.69734027,-80.04648602,46
118254,395,43.66928368,-79.38814645,19
981267,4547,33.56026208,-117.13238270000001,8
804657,3384,47.61252825,-122.3357248,7
495598,1834,29.75734033,-95.3998689,31
623963,2652,27.68246057,-82.42093887,26
909298,4045,9.1277767,-79.70018178,17
170051,531,34.10190622,-118.3257473,48
26552,121,30.30676507,-97.74458462,0
293868,946,34.744247200000004,-92.2738444,33
53483,201,37.7551886,-122.4226107,2
997373,4632,33.077479,-96.82010817,15
535823,2141,30.31015266,-97.74015784,0
571432,2350,51.046346500000006,-114.06012279999999,39
775287,3291,45.89224272,-95.33156973,23
548676,2217,47.59777208,-122.32782420000001,7
110775,372,33.45646177,-86.73658208,43
953790,4402,30.26457978,-97.73880159,0
369393,1256,41.88107252,-87.62912035,14
344698,1157,41.77256607,-87.97531612,14
488150,1786,28.47301083,-81.45246506,26
144439,469,36.02534486,-115.08697990000002,25
784790,3328,30.31993475,-97.74008183,0
895734,3910,32.89789405,-97.03708649,15
543955,2198,34.06484708,-117.1960774,8
975940,4527,28.37602415,-81.54941082,26
810488,3399,43.03950652,-76.27242372,36
708938,3053,30.31253304,-97.70485997,0
967916,4493,31.335789000000002,-94.74464853,31
105367,350,32.99803733,-97.23072052,15
268569,854,33.23011682,-97.1691464,15
1019482,4730,33.95851254,-83.37458564,20
720631,3111,28.50939015,-81.23724223,26
633582,2702,38.96455393,-77.44760643,3
397770,1359,43.67089703,-79.38330538,19
855697,3605,36.10990037,-115.1703966,25
651954,2784,32.54143573,-94.74871895,15
748687,3210,40.0033855,-85.99790022,44
958336,4458,30.26871377,-97.73601651,0
390159,1346,21.279121,-157.82879530000002,4
186137,573,42.78538862,-86.1125214,14
994219,4620,39.17028844,-84.42343533,44
274774,869,44.856548700000005,-93.32892642,23
501478,1908,37.33468249,-79.88093749,46
510180,1948,33.13259563,-96.65919943,15
455648,1618,47.23894293,-122.4388906,7
554934,2255,30.20155733,-97.66712666,0
198818,599,37.78527342,-122.4189848,2
905202,3999,45.45914004,-73.5672566,36
295283,947,33.03042473,-96.92328572,15
1036354,4785,51.51352335,-0.130687952,1
433526,1497,19.39277722,-99.17182058,37
823231,3440,36.02926998,-115.0861926,25
255241,792,36.52123833,-4.874782248,16
103827,349,36.147907700000005,-95.98667979,32
327955,1096,42.05506041,-87.67579079,14
380852,1304,34.00761007,-118.4995222,48
1010147,4684,32.95324845,-96.82902197,15
987995,4594,40.77920907,-73.96305084,18
703318,3014,37.67965293,-96.98336040000001,32
735735,3158,33.84537106,-84.35979724,20
235831,728,39.75288162,-105.0119269,9
522975,2045,36.1618865,-115.33313259999998,25
18672,98,30.26037849,-97.75769681,0
154492,490,30.30502123,-97.73907423,0
181769,555,21.28371305,-157.814393,4
557419,2273,26.54554647,-81.90748762,11
347970,1174,37.32421045,-121.94563590000001,2
749809,3221,43.67081343,-79.38575825,19
783125,3325,30.47489138,-97.79853940000001,0
846058,3538,37.77512670000001,-122.4449658,2
448732,1576,44.76370406,-85.62383239,14
265801,842,40.77070505,-73.96251766,18
83558,284,37.78931021,-122.40715559999998,2
720812,3113,34.03927757,-118.4413033,48
664972,2841,32.93971538,-97.183578,15
168746,525,30.26379347,-97.7419281,0
1015735,4705,30.26360797,-97.73956776,0
1034521,4781,32.85146785,-96.82389018,15
451071,1591,35.16119631,-90.05309701,33
749355,3219,40.110206,-84.633093,44
500086,1892,53.58486273,-2.535749674,45
539521,2168,40.74220108,-73.98799539,18
266220,842,40.79121558,-73.94458652,18
723657,3120,39.85867712,-104.6737218,9
21683,110,38.96347412,-94.66500400000001,12
962054,4476,37.36788848,-122.03340929999999,2
581360,2366,40.84537222,-73.89520168,18
848704,3557,30.26066113,-97.74683118,0
637314,2712,44.14898872,-94.09027755,23
625037,2657,42.19874257,-122.71351729999999,42
220349,680,21.29576085,-157.8331384,4
659325,2814,32.89259931,-96.85825223,15
285926,908,39.88934843,-105.07048490000001,9
142423,460,35.99703097,-78.8997937,28
621832,2638,41.59483657,-84.15039015,30
586855,2401,25.80231881,-80.12601091,11
719271,3106,36.09196486,-115.174849,25
918024,4141,32.76340343,-97.0759378,15
934132,4270,38.89900729,-94.782089,12
475045,1725,35.63478855,-98.31734232,32
765887,3254,42.98712498,-71.43429632,10
631593,2686,30.19035818,-97.77149795,0
504852,1923,30.46410467,-87.25752711,40
1020584,4730,47.61591125,-122.3407336,7
746178,3206,33.46383108,-86.82121462,43
653753,2798,26.07116242,-80.14208794,11
211641,657,45.56539669,-73.55300965,36
648234,2762,42.71638165,-88.98031816,14
86252,292,37.77476845,-122.3954201,2
434438,1500,40.741696999999995,-73.974122,18
966660,4492,31.335789000000002,-94.74464853,31
393734,1352,42.40348648,-88.00593497,14
179480,551,32.7699523,-96.78716073,15
877376,3756,30.266234899999997,-97.74515393,0
1048180,4806,32.91402795,-97.12443802,15
753698,3227,35.82009084,-78.84789168,28
1022471,4738,36.09215559,-115.1750314,25
29652,130,37.73384782,-122.4341605,2
223318,688,41.8285975,-72.97365362,18
213025,661,51.53788055,-0.039095667,1
1021837,4738,32.89746165,-97.04034805,15
80979,272,47.79585975,-122.33886840000001,7
569475,2342,36.00427424,-114.96588349999999,25
471267,1695,32.943363,-97.09906740000001,15
971152,4503,38.85053711,-77.04102516,3
440860,1532,35.00969915,-83.38539385,20
751561,3222,32.76794344,-97.31672287,15
243311,753,37.55017542,-122.2642064,2
673199,2884,41.73994124,-71.18607402,10
583067,2373,36.64239686,-120.6281834,2
443436,1543,30.28894015,-97.72348079999999,0
918074,4141,32.76340343,-97.0759378,15
93852,328,30.47841441,-97.84144878,0
979399,4542,32.76593161,-117.2288874,8
1045008,4800,33.68914188,-117.89559320000001,48
667973,2854,31.11164695,-97.43000943,0
841174,3499,30.39909487,-97.72474051,0
83537,284,37.79943364,-122.4011707,2
623998,2652,40.06827593,-80.56862891,46
323689,1075,40.20241857,-77.20247805,3
860490,3640,30.26529449,-97.73854852,0
763263,3249,32.93369642,-96.75596697,15
467703,1684,34.01486679999999,-118.49703290000001,48
875335,3748,42.38181621,-71.26480222,10
678750,2909,30.37738205,-86.306881,40
688211,2962,32.90144563,-96.67847514,15
756299,3230,38.59598058,-90.49074363,6
987828,4593,47.59304683,-120.666908,7
19220,99,37.78208662,-122.4006128,2
189396,576,32.44113272,-97.78056183,15
934614,4273,38.99345532,-94.66802001,12
699701,3006,34.09018307,-118.3444932,48
629634,2679,37.78079087,-122.4780793,2
924806,4195,32.44560615,-90.15227145,24
240620,743,32.28776311,-110.94350459999998,21
587701,2406,33.36965954,-86.819126,43
251961,783,43.07113717,-89.40668464,14
977267,4533,39.92588393,-86.1566655,44
1000165,4647,33.09830733,-96.7996595,15
918172,4141,32.764379999999996,-97.08518603,15
120004,401,30.39171002,-97.74162769,0
510995,1960,40.75271478,-73.99363875,18
557450,2274,32.94381125,-97.13045418,15
191611,578,40.74395815,-73.97411702,18
497208,1851,41.70278088,-74.79992592,18
795467,3359,33.17272511,-96.81667328,15
660307,2821,39.7138443,-89.63480157,6
359394,1203,49.28944764,-123.12513590000002,7
36747,153,30.28392767,-97.73119926,0
655291,2800,41.83580807,-87.6266328,14
99332,339,38.97154196,-95.23530507,12
1027014,4753,41.59995805,-87.84676491,14
949615,4379,32.93854618,-117.19755759999998,8
785049,3328,30.16407996,-97.4444443,0
756559,3231,35.48959747,-97.53123245,32
1002547,4657,33.07749993,-96.8208316,15
940222,4302,37.83422561,-122.2920048,2
102507,346,38.941578299999996,-95.30544162,12
549102,2220,34.0897935,-118.3930813,48
176790,540,35.95186755,-78.53420153,28
245601,756,51.51640168,-0.083788283,1
696531,2999,39.48867503,-106.0478878,9
806348,3391,34.74153713,-92.35066373,33
970139,4500,35.18933603,-89.79187936,33
140452,457,29.98779857,-95.33935547,31
394515,1353,42.34877586,-88.07309031,14
696284,2998,47.64932997,-122.3486128,7
714069,3085,40.07864203,-76.33858027,47
710419,3068,47.6254595,-122.34905970000001,7
377541,1287,26.36530783,-80.13188048,11
719688,3106,38.94868767,-77.44603872,3
786825,3336,37.80458895,-122.29454869999999,2
361223,1216,39.27032292,-76.63779765,3
640162,2727,32.94031738,-97.06600028,15
707339,3044,30.3049029,-97.75789451,0
974886,4522,37.78814709,-122.4081364,2
96144,334,30.2665918,-97.73674607,0
261698,829,38.01211292,-78.4945524,46
979642,4542,32.72782106,-117.1709684,8
343822,1153,35.91817307,-84.08490794,20
504957,1923,30.135125399999996,-81.3853079,26
505333,1923,30.46410467,-87.25752711,40
972681,4513,30.21188123,-97.65657242,0
234778,728,39.56627653,-104.8681658,9
909678,4056,35.09822383,-85.23768302,20
17735,94,32.89664983,-97.2579503,15
622950,2644,38.21673588,-85.54192857,44
720084,3107,39.58900532,-85.82460523,44
978885,4535,50.82164829999999,-0.138659477,1
823328,3440,36.16400283,-115.2897871,25
979664,4542,32.84014105,-117.2722721,8
182246,556,45.52659708,-122.6842148,42
173897,534,39.24828995,-94.66052958,12
894797,3904,30.50900746,-97.67760961,0
141697,460,33.63863258,-84.43714142,20
196072,588,30.26429371,-97.73911715,0
858580,3631,36.10490002,-115.1661156,25
397441,1359,43.97143009,-78.28576326,19
390870,1346,37.32603644,-121.9456887,2
774913,3287,30.59306843,-98.30209125,0
669678,2861,30.3589897,-97.75784969,0
484132,1768,36.168637100000005,-115.14079740000001,25
176165,540,35.87424475,-78.5399252,28
112445,376,37.75973042,-122.4046904,2
1004961,4664,32.94228835,-97.07737693,15
923655,4179,37.79841775,-122.43055849999999,2
974891,4522,37.80777383,-122.42075630000001,2
951869,4393,34.14184317,-118.1321126,48
730651,3145,40.75381604,-73.98361802,18
130153,436,28.52287042,-81.58583428,26
385300,1319,30.49117351,-97.80766368,0
669713,2861,30.358770899999996,-97.7597854,0
79136,267,30.26790958,-97.74931242,0
344797,1157,33.43410712,-111.9009013,21
998400,4634,34.74767563,-92.26615279999999,33
796196,3359,33.10784822,-96.80879972,15
496548,1848,41.93466523,-87.64414072,14
614719,2613,38.85188232,-77.04202294,3
478647,1741,33.63240172,-96.6179214,15
842684,3504,37.97866035,-85.68820168,44
802055,3382,34.36648899,-89.51928204,33
730353,3144,31.51931763,-97.13063812,15
183020,559,30.23313317,-97.82496155,0
490728,1800,40.68475342,-73.94409943,18
272953,867,42.31953469,-71.17797164,10
943096,4318,47.60989665,-122.3418832,7
155532,491,32.75155428,-97.33034045,15
645734,2755,37.42266729999999,-122.20383400000001,2
1023202,4743,32.94531936,-97.12970853,15
126212,418,37.68912255,-97.34848967,32
1004797,4663,33.95217992,-84.58038211,20
712188,3074,36.16068312,-86.77790665,34
5814,22,40.72725722,-73.98630025,18
732013,3155,30.46659294,-97.76536374,0
454473,1614,39.75558165,-75.35482736,47
269834,854,33.00573092,-96.96817445,15
253071,786,42.33002044,-71.05768204,10
450655,1591,29.95062127,-90.06310701,24
255964,799,30.25815902,-97.80774951,0
243322,753,37.53736803,-122.26738130000001,2
615328,2615,32.89746165,-97.04034805,15
286064,908,39.75495607,-105.00911059999999,9
908106,4020,37.78543595,-122.40394950000001,2
323144,1073,32.64351368,-111.4028531,21
911242,4072,40.74129878,-74.00552629999999,18
989000,4597,33.10442129,-117.26748700000002,8
196311,588,30.26837092,-97.7428776,0
317916,1045,33.14064466,-96.11174832,15
1009497,4679,40.74620628,-73.98397755,18
365386,1247,52.08372321,-0.7487533829999999,1
815092,3413,34.06090983,-117.1827821,8
294394,946,34.76486437,-92.31262595,33
87015,302,30.20155733,-97.66712666,0
1046988,4804,35.51449566,-97.62815998,32
785006,3328,30.17648865,-97.28039647,0
483126,1766,43.01531842,-81.2735664,19
85389,291,28.04350485,-82.67723175,26
848303,3554,30.40776998,-97.71328747,0
937265,4283,21.342969500000002,-157.9516342,4
84122,286,39.0561224,-94.2771205,12
179948,551,32.70399378,-97.60375142,15
303728,984,51.5284771,-0.133509636,1
179921,551,32.81028902,-97.422016,15
64728,226,30.26822713,-97.75139878,0
1041184,4794,30.27157187,-97.7374649,0
603931,2541,39.272298,-76.50176167,3
1008704,4678,33.44990289,-112.0712545,21
546585,2206,38.97943565,-76.52443238,3
455274,1618,47.49431873,-121.78487040000002,7
397563,1359,43.65596544,-79.60005641,19
796906,3360,32.6768462,-97.00911112,15
836000,3476,32.88059588,-97.10423928,15
200937,616,29.45556568,-98.49764559999998,0
25398,119,26.18816755,-80.1347689,11
870590,3703,30.31776892,-97.73783942,0
246032,756,51.51384384,-0.093029738,1
481304,1759,32.8660442,-96.78702227,15
314726,1015,19.44215126,-99.07376289,37
150034,476,37.75025621,-122.20289109999999,2
855562,3602,30.26684843,-97.7417444,0
414365,1414,32.78736923,-96.80482864,15
696532,2999,39.74176184,-105.516547,9
786285,3335,37.55660513,-77.4887964,3
703996,3018,28.42458049,-81.46404147,26
286174,908,39.88453623,-105.0202274,9
471330,1695,32.9093297,-97.10434068,15
287787,914,33.79244254,-84.38614726,20
890550,3844,30.39489353,-97.74922371,0
132755,443,36.06664693,-94.16558635,49
62524,222,41.94963341,-87.65131068,14
79500,267,30.26759256,-97.76643276,0
781200,3311,40.45616879999999,-79.93076793,46
1019906,4730,33.94026405,-83.49937467,20
504701,1922,32.73082011,-97.77688765,15
133990,444,28.55544522,-81.20314965,26
396866,1359,43.66393606,-79.46924709,19
744413,3199,33.75696622,-84.38861489,20
1029118,4761,32.68190145,-97.10944175,15
480409,1755,34.09755521,-118.32807539999999,48
569171,2341,33.03089839,-96.83198177,15
441121,1536,28.58224178,-81.39032364,26
821460,3438,39.74320673,-105.0696912,9
175078,538,37.76467878,-122.4217717,2
711489,3073,39.27713938,-74.56660487,47
861078,3649,36.03882795,-86.74472008,34
86961,302,38.89217644,-77.08393049,3
109048,362,51.47119902,-0.453615189,1
677073,2899,32.89771388,-97.03667879,15
118282,395,43.67031161,-79.37625999,19
590446,2426,37.41345957,-122.06259479999999,2
342462,1153,41.97826195,-87.91440487,14
924221,4188,42.97944067,-70.95013618,10
240258,742,34.04835118,-118.2420578,48
952804,4397,37.445848299999994,-122.1618453,2
769010,3270,47.65610633,-122.36258829999998,7
49662,185,40.63185143,-111.8664193,22
483031,1766,42.99678495,-81.22595787,19
837064,3480,40.73740717,-73.99100361,18
671456,2875,37.2269966,-93.26196397,49
438082,1516,33.34875013,-111.9268568,21
645102,2754,32.78248482,-96.78254117,15
422004,1442,26.53679316,-80.09462357,11
1027907,4756,30.29803663,-97.74747277,0
244190,753,37.41605001,-121.89811709999998,2
937828,4284,36.10391056,-115.1785567,25
736467,3165,28.45146801,-81.30863428,26
70129,242,38.62464093,-90.18500805,6
972184,4508,51.06483654,-1.3158810140000001,1
525957,2056,21.29451808,-157.84148019999998,4
319428,1052,36.806611,-119.77530900000001,2
715309,3087,48.42501209,-123.36865130000001,7
287007,909,33.13196303,-96.82223082,15
568494,2341,32.78736923,-96.80482864,15
58286,211,30.26863038,-97.74240017,0
937090,4283,21.34466247,-157.9286572,4
82477,281,26.13782625,-80.12148847,11
894965,3908,30.26554377,-97.78105857,0
818241,3425,41.90278575,-87.69185313,14
117516,392,39.01833057,-94.73791837,12
663333,2828,34.07206208,-118.35785870000001,48
680841,2921,32.72472378,-117.1671001,8
226038,695,36.60545753,-121.9211926,2
273753,869,44.97465032,-93.23418617,23
424757,1466,33.71741548,-117.7686885,48
584526,2389,34.15021652,-118.44367779999999,48
218770,680,21.33267045,-157.8704023,4
336491,1121,34.07848718,-117.54745600000001,48
7906,35,33.10256167,-96.80621482,15
260445,825,30.61374534,-96.34046584,31
93712,328,30.52838625,-97.81051113,0
172179,533,32.76910543,-96.79802655,15
813746,3412,28.36492943,-81.56222867,26
1003944,4663,33.51146858,-86.81193235,43
98206,337,35.46522088,-97.50946383,32
1038824,4792,40.70248844,-73.98710489,18
84155,286,38.9312486,-94.66784840000001,12
252953,786,41.75880217,-70.50035205,10
476230,1725,35.63797277,-97.48296725,32
919402,4151,30.31504302,-97.73558736,0
239833,741,42.38865517,-71.11940503,10
296469,956,29.58375811,-98.61998677,0
91159,322,41.95275065,-87.8100137,14
418161,1429,36.02958892,-115.0856534,25
666241,2845,37.36384728,-79.18035507,46
8365,35,32.8703895,-96.77300122,15
306225,990,33.04653168,-117.2930753,8
54241,204,40.01739366,-105.2775621,9
678141,2903,47.94827342,-122.3039246,7
824603,3441,41.72577403,-71.43522978,10
784987,3328,28.16546075,-96.99862361,29
246830,763,32.78399133,-79.93489265,5
591746,2433,52.82146369,-2.1328496930000003,45
325710,1080,33.90528851,-84.4756968,20
467517,1681,30.28364046,-97.73252964,0
1041898,4794,30.2663442,-97.73962409999999,0
548475,2211,28.34057562,-81.53255353,26
9875,53,37.42322327,-122.2050509,2
181521,555,41.74534493,-74.0873392,18
662584,2825,49.83931937,-119.6107294,7
805751,3386,33.11633685,-96.76885045,15
990093,4602,41.87736827,-72.68983203,18
116308,384,41.67400171,-86.25051856,14
498340,1867,39.74421816,-104.99060060000001,9
578456,2361,39.62044057,-75.98275543,47
294127,946,34.68119357,-92.34347237,33
887012,3824,30.27958318,-97.75946797,0
1004898,4663,33.89994988,-84.30315971,20
22353,111,40.70283819,-73.98947597,18
529371,2088,38.96030365,-119.9414568,2
915147,4103,29.49243342,-98.55266850000001,0
69529,241,47.75328755,-122.16593030000001,7
532687,2105,40.74154145,-74.02932878,18
814397,3412,28.58676442,-81.36350368,26
633403,2701,33.57748712,-101.8639116,38
10695,53,40.69538045,-74.17721678,18
789514,3340,32.730939,-97.79091123,15
833329,3470,34.13631077,-118.188976,48
219808,680,36.10364662,-115.1763136,25
1046742,4804,35.61158629999999,-97.547974,32
235648,728,39.71750215,-104.8893348,9
308596,993,35.96178611,-83.18680286,20
936644,4283,21.34406603,-157.92821999999998,4
996692,4632,31.32215355,-89.34741922,24
896085,3914,30.53598105,-97.69538748,0
11627,53,37.70126345,-122.4833983,2
216977,673,37.33014797,-121.88637050000001,2
1026880,4753,41.62817528,-87.93936877,14
998403,4634,32.82221858,-96.78742647,15
121555,406,38.93113577,-94.36271547,12
324493,1075,40.25192929999999,-76.86435275,3
750587,3222,32.77836978,-97.42435992,15
851703,3579,45.54160039999999,-122.95944569999999,42
755744,3229,32.99669697,-96.79815863,15
792278,3349,35.4930319,-97.52229809999999,32
302047,976,43.08743642,-88.89381863,14
988536,4594,36.12986821,-115.1726067,25
718104,3103,34.18641043,-118.55383229999998,48
55666,205,21.337970199999997,-158.06672930000002,4
968135,4494,32.74658138,-96.58306957,15
812204,3402,47.67015528,-122.11935690000001,7
668332,2855,38.89124159,-77.03009248,3
93336,326,30.43250251,-97.7713412,0
876248,3756,47.66136382,-122.3364737,7
41352,167,51.45812313,-0.305337073,1
979971,4542,32.79908555,-117.2379794,8
115296,382,53.07020523,-0.8123874659999999,45
430530,1488,30.44391273,-90.14119983,24
666465,2845,32.92255345,-96.77712659999999,15
880521,3771,32.7543223,-97.33384487,15
532707,2105,40.75722943,-73.99078488,18
350646,1180,33.0706469,-97.08546603,15
328266,1098,27.70950522,-97.37662434,29
312270,1010,28.43907166,-81.4733429,26
403189,1388,39.97554155,-83.00694466,30
646609,2758,38.80338001,-77.06370592,3
944673,4321,32.85237213,-97.10817575,15
705382,3026,39.9111,-86.26205123,44
917349,4140,32.8373639,-96.77668218,15
303538,984,51.54063898,-0.00607657,1
693852,2976,38.36726425,-121.96491950000001,2
41444,169,33.55795429999999,-117.6695502,8
916216,4118,38.65407282,-121.17939969999999,2
735143,3158,38.8883193,-76.85218113,3
562474,2305,33.81769865,-118.16738959999999,48
67022,237,28.02514313,-81.73383798,26
766319,3255,42.558138899999996,-70.88711583,10
7363,34,40.71958701,-73.98686853,18
909239,4043,21.31706628,-157.9775295,4
788501,3340,32.83951222,-97.32099482,15
716028,3087,47.61896202,-117.43215259999998,35
550239,2237,33.81206503,-117.9190063,48
326262,1080,33.7776274,-84.38960983,20
344066,1153,36.32558075,-82.83528372,20
984464,4572,36.36571875,-77.67453122,28
1023279,4743,32.94136762,-97.1214795,15
807833,3395,29.96988855,-95.690072,31
948689,4368,37.76952445,-122.4513587,2
415422,1416,32.86863908,-96.77367209999998,15
450358,1589,36.11313593,-86.76523578,34
543747,2198,34.05744312,-117.1831338,8
321937,1069,53.26478577,-2.885192871,45
189550,576,39.03870867,-94.58904415,12
42671,170,33.80797363,-117.91731259999999,48
918718,4149,34.5068669,-82.6518858,5
712111,3074,41.8907006,-87.6246843,14
1004627,4663,33.99596923,-84.65101015,20
828760,3453,40.758292,-73.832635,18
504521,1922,32.895096,-96.95928508,15
226236,695,39.65491411,-104.99904380000001,9
1022590,4738,37.37634021,-122.03030079999999,2
727376,3129,47.44341439,-122.3025513,7
199262,601,40.67531734,-74.17173999,18
234854,728,39.71817015,-104.9525378,9
740577,3178,28.75466458,-81.35688445,26
301957,976,43.0833312,-88.76399907,14
691972,2971,33.99113587,-117.9248064,48
445614,1549,34.07206208,-118.35785870000001,48
581403,2366,32.783668,-79.93616999999999,5
244453,755,39.05425242,-76.96907708,3
481165,1759,32.72972897,-97.11549282,15
423167,1453,37.80062894,-122.4076084,2
273521,869,44.90590266,-93.21958127,23
623851,2651,33.13556159,-97.08543084,15
506629,1940,40.76272863,-73.9788928,18
888831,3834,29.506189799999998,-98.45870487,0
916894,4135,42.13936632,-87.95459371,14
1007388,4676,32.86097237,-96.95778452,15
154387,490,30.27626882,-97.74895858,0
257143,808,47.25706244,-122.46630379999999,7
940869,4302,37.78093752,-122.39555159999998,2
365571,1247,53.48375359,-2.242844273,45
560190,2286,35.90825708,-79.04603004,28
902102,3967,30.269960600000005,-97.7498949,0
720864,3113,34.15042203,-118.4447199,48
1029602,4761,32.77621865,-96.80727482,15
341162,1148,33.94367504,-84.43668764,20
145188,469,36.05768162,-115.1227747,25
567361,2338,33.83267641,-118.02906270000001,48
887364,3826,42.48324559,-71.21336903,10
475359,1725,35.4700636,-97.51355946,32
814957,3413,34.03531055,-117.0524592,8
311044,1007,33.94353796,-118.40716840000002,48
812680,3406,39.45322942,-76.30682599,3
658453,2810,32.74404214,-97.35388756,15
359005,1203,49.26812201,-123.13895179999999,7
750843,3222,32.77701258,-96.75970315,15
736607,3165,29.78982308,-82.16924250000001,26
157164,491,32.72877904,-97.38844514,15
1016593,4714,32.79441776,-96.80000067,15
453057,1598,39.20816538,-106.94934429999999,9
281287,893,41.69392092,-86.22486591,14
54628,205,21.27917885,-157.78787250000002,4
544080,2198,34.03864407,-117.19435279999999,8
870344,3703,30.269992499999997,-97.75425553,0
895177,3909,33.714467299999995,-78.90089208,28
981095,4547,34.37979695,-118.5687342,48
593776,2465,37.80212043,-122.41889479999999,2
410336,1404,33.95327762,-84.49138072,20
283524,898,37.5121522,-122.2938543,2
257316,811,34.01950552,-117.988025,48
440068,1529,38.28604197,-76.48157203,3
87519,304,37.33188033,-122.0296311,2
374295,1274,40.76847611,-73.98284554,18
623218,2645,39.56178418,-104.87858510000001,9
324963,1075,39.28492164,-76.58736149,3
669572,2861,30.30427337,-97.72645712,0
521011,2028,21.276748,-157.78630969999998,4
1040298,4793,35.78544324,-78.64685297,28
854874,3598,29.96384882,-90.05302005,24
780131,3303,34.13756493,-118.1322805,48
137130,446,32.79044937,-97.34624863,15
64195,225,30.24210696,-97.81552792,0
777773,3295,37.33730582,-121.88830390000001,2
449307,1584,37.81345983,-122.26670630000001,2
1004695,4663,33.95167653,-84.58144042,20
748673,3210,21.28495076,-157.83655819999998,4
731682,3155,30.54138002,-97.82016277,0
158134,494,41.6984071,-86.23392105,14
588154,2408,36.0756288,-115.2081962,25
993179,4617,35.65408819,-97.54840136,32
269236,854,33.23037764,-97.16302156,15
529919,2091,33.01297299,-96.97647929,15
1024175,4748,37.43109131,-121.9074402,2
643304,2746,37.96856076,-122.0619142,2
564014,2313,35.4773482,-97.52243872,32
594548,2472,47.6187079,-122.34900259999998,7
885432,3813,28.54775038,-81.74536262,26
640684,2730,42.55854131,-71.26905084,10
470365,1695,32.94058605,-97.1474046,15
435877,1509,52.42932923,-2.0184036169999997,45
265032,842,30.28433532,-97.74104834,0
76414,256,38.99490831,-94.59162802,12
251059,781,39.77338965,-86.15164883,44
385553,1322,32.75156782,-97.08300591,15
877388,3756,30.26588812,-97.74358897,0
780139,3303,34.10950463,-117.82605190000001,48
24697,116,30.40158181,-97.72651613,0
117668,392,39.05214785,-94.60453748,12
744809,3205,28.904546500000002,-98.42567682,0
648638,2765,37.7087535,-121.7381179,2
615134,2614,32.79982727,-96.80086195,15
1012399,4690,32.81542778,-96.75269582,15
172296,534,41.66943432,-86.21804155,14
619547,2631,32.65651415,-96.75166645,15
658170,2810,30.268109000000003,-97.749269,0
477280,1732,41.195727000000005,-96.10526443,12
290847,926,47.77645393,-122.31070520000002,7
293483,941,30.299047100000003,-97.69182097,0
450805,1591,34.99089585,-85.47461018,20
344341,1154,33.74034669,-84.34568882,20
361344,1218,49.22578102,-122.99756090000001,7
200065,606,39.99772012,-105.2800995,9
450278,1588,34.08447639,-118.29473020000002,48
1029784,4764,29.29684923,-94.81294782,31
209818,648,39.09005084,-94.58520412,12
920348,4158,34.04457222,-118.41943789999999,48
675504,2891,44.94893795,-93.08740497,23
629959,2679,37.61686402,-122.3875828,2
413005,1410,29.76624173,-95.54931433,31
121458,406,39.04403687,-94.61889641,12
806446,3392,45.05931058,-93.32161947,23
982993,4562,36.06675358,-94.17522502,49
190889,578,40.74844366,-73.9857316,18
555376,2255,35.77740745,-78.63945276,28
541753,2193,37.5369302,-122.300657,2
963498,4485,48.42576983,-123.33865320000001,7
452573,1594,18.40947453,-66.10492945,17
1004362,4663,33.87468468,-84.48705465,20
540864,2184,33.704055600000004,-117.9329035,48
443397,1542,32.71628422,-96.88885703,15
164317,515,37.61635606,-122.38615039999999,2
17091,89,32.84967721,-96.7687583,15
445404,1547,42.31867981,-7.881057739,16
637693,2714,33.032135,-97.070955,15
276387,874,39.20304207,-76.6149738,3
179073,551,32.73581673,-97.4006656,15
898903,3935,33.03148659,-96.83344237,15
957044,4435,40.74977314,-73.99216526,18
612857,2604,38.92814172,-94.69852937,12
699531,3006,34.14649842,-118.4159848,48
348815,1176,36.16965192,-115.14123359999999,25
640330,2729,32.91637854,-96.99381804,15
471694,1696,29.74995414,-95.47817239,31
373000,1269,39.369281,-74.440489,47
18702,98,30.262506,-97.7539873,0
1038946,4792,40.70302729,-73.98753405,18
214365,662,40.76328875,-73.99999075,18
